id,views,likes,dislikes
45281,373,0,0
45282,258,0,0
45283,250,0,0
45284,250,0,0
45285,257,1,0
45286,529,0,0
45287,263,0,0
45288,305,0,0
45289,336,0,0
45290,313,0,0
45291,334,0,0
45292,470,2,0
45293,487,4,0
45294,250,0,0
45295,374,0,0
45296,358,0,0
45297,397,0,0
45298,292,0,0
45299,313,0,0
45300,317,0,0
45301,353,0,0
45302,0,0,0
45303,360,0,0
45304,0,0,0
45305,362,0,0
45306,375,0,0
45307,277,0,0
45308,227,0,0
45309,242,0,0
45310,299,0,0
45311,283,0,0
45312,294,0,0
45313,418,0,0
45314,264,0,0
45315,309,0,0
45316,540,0,0
45317,231,0,0
45318,1176,0,0
45319,365,0,1
45320,0,0,0
45321,0,0,0
45322,390,0,0
45323,439,0,0
45324,470,0,0
45325,264,0,0
45326,1617,2,0
45327,273,0,0
45328,230,0,0
45329,239,0,0
45330,262,0,0
45331,290,0,0
45332,1038,0,0
45333,280,0,0
45334,393,0,0
45335,226,1,0
45336,246,0,0
45337,534,0,0
45338,323,0,0
45339,2118,120,6
45340,232,0,0
45341,249,0,0
45342,424,1,0
45343,260,0,0
45344,364,2,0
45345,259,0,0
45346,284,0,0
45347,292,0,0
45348,237,0,0
45349,359,0,0
45350,294,0,0
45351,316,0,0
45352,272,0,0
45353,295,0,0
45354,303,0,0
45355,0,0,0
45356,255,0,0
45357,248,0,0
45358,427,0,0
45359,249,0,0
45360,246,0,0
45361,259,0,0
45362,297,0,0
45363,368,1,2
45364,342,1,0
45365,16,0,0
45366,283,1,0
45367,278,0,0
45368,255,0,0
45369,273,0,0
45370,309,0,0
45371,312,0,0
45372,299,0,0
45373,428,0,0
45374,339,0,0
45375,310,0,0
45376,263,0,0
45377,278,0,0
45378,421,0,1
45379,272,0,0
45380,339,0,0
45381,0,0,0
45382,374,0,0
45383,259,0,0
45384,263,0,0
45385,228,0,0
45386,246,0,0
45387,207,0,0
45388,319,1,0
45389,542,1,0
45390,303,0,0
45391,0,0,0
45392,338,0,0
45393,288,0,0
45394,257,0,0
45395,768,4,0
45396,0,0,0
45397,270,0,0
45398,239,0,0
45399,325,0,0
45400,306,0,0
45401,0,0,0
45402,0,0,0
45403,0,0,0
45404,253,0,0
45405,1686,1,3
45406,0,0,0
45407,333,0,0
45408,399,0,0
45409,255,0,0
45410,278,0,0
45411,784,0,0
45412,367,0,0
45413,276,0,0
45414,162,0,0
45415,261,0,0
45416,289,0,0
45417,250,0,0
45418,316,0,0
45419,339,0,0
45420,377,0,0
45421,330,0,0
45422,296,0,0
45423,235,0,0
45424,251,0,0
45425,313,0,0
45426,267,0,0
45427,261,0,0
45428,275,0,0
45429,318,0,0
45430,0,0,0
45431,296,0,0
45432,394,1,0
45433,246,0,0
45434,285,0,0
45435,251,0,0
45436,0,0,0
45437,231,0,0
45438,605,0,0
45439,7448,1,0
45440,293,0,0
45441,237,0,0
45442,479,1,0
45443,237,0,0
45444,283,0,0
45445,250,0,0
45446,3513,3,1
45447,242,0,0
45448,378,2,1
45449,402,0,0
45450,419,3,1
45451,270,0,0
45452,0,0,0
45453,502,0,0
45454,360,0,0
45455,0,0,0
45456,301,0,0
45457,238,0,0
45458,389,0,0
45459,347,0,0
45460,601,0,0
45461,237,0,0
45462,438,1,1
45463,244,0,0
45464,404,0,0
45465,545,1,0
45466,302,0,0
45467,440,0,2
45468,288,0,0
45469,5282,1,655
45470,365,0,0
45471,1841,5,30
45472,379,0,1
45473,251,0,0
45474,307,0,0
45475,350,0,0
45476,273,2,0
45477,2723,0,14
45478,250,0,0
45479,407,1,0
45480,438,1,0
45481,776,0,0
45482,0,0,0
45483,327,0,0
45484,339,0,0
45485,273,0,0
45486,282,0,0
45487,289,0,0
45488,0,0,0
45489,332,0,0
45490,230,0,0
45491,305,0,0
45492,228,0,0
45493,307,0,0
45494,270,0,0
45495,730,2,1
45496,420,0,0
45497,306,0,0
45498,242,0,0
45499,321,0,0
45500,250,0,0
45501,236,0,0
45502,333,0,0
45503,1072,0,0
45504,659,0,0
45505,245,0,0
45506,288,0,0
45507,281,0,0
45508,1154,0,0
45509,325,0,0
45510,329,0,0
45511,399,0,0
45512,1162,0,0
45513,235,0,0
45514,0,0,0
45515,239,0,0
45516,252,0,0
45517,281,0,0
45518,325,0,0
45519,236,0,0
45520,340,0,0
45524,699,0,0
45525,344,0,0
45526,287,0,0
45527,1168,0,0
45528,355,0,0
45529,686,1,2
45530,249,0,0
45531,276,0,0
45532,359,0,0
45533,318,0,0
45534,233,0,0
45535,290,0,0
45536,231,0,0
45537,8,0,0
45538,241,0,0
45539,264,0,0
45540,0,0,0
45541,316,0,0
45542,251,0,0
45543,251,0,0
45544,0,0,0
45545,292,1,0
45546,2822,2,5
45547,309,0,0
45548,357,2,0
45549,0,0,0
45550,250,0,0
45551,264,0,0
45552,1246,34,13
45553,748,14,2
45554,556,1,1
45555,0,0,0
45556,265,0,0
45557,396,0,0
45558,255,0,0
45559,320,0,0
45560,304,0,0
45561,354,0,0
45562,244,0,0
45563,539,3,0
45564,245,0,0
45565,277,1,1
45566,315,0,0
45567,0,0,0
45568,700,0,0
45569,433,0,0
45570,264,0,0
45571,481,2,0
45572,25,0,0
45573,765,0,0
45574,251,0,0
45575,258,0,0
45576,0,0,0
45577,280,0,0
45578,0,0,0
45579,0,0,0
45580,12,0,0
45581,287,0,0
45582,317,0,0
45583,363,0,0
45584,234,0,0
45585,495,0,0
45586,1636,2,2
45587,282,0,0
45588,253,0,0
45589,262,0,0
45590,324,1,0
45591,439,0,0
45592,318,0,0
45593,615,0,0
45594,272,0,0
45595,432,0,0
45596,248,0,0
45597,0,0,0
45598,284,1,0
45599,318,0,0
45600,270,0,0
45601,302,0,0
45602,572,0,0
45603,369,0,0
45604,385,0,0
45605,961,1,3
45606,427,0,0
45607,253,0,0
45608,253,0,0
45609,697,1,5
45610,258,0,0
45611,298,0,0
45612,337,0,0
45613,258,0,1
45614,276,0,0
45615,487,3,0
45616,412,1,1
45617,736,2,2
45618,300,0,0
45619,346,1,0
45620,331,0,0
45621,250,0,0
45622,292,0,0
45623,297,0,0
45624,369,0,0
45625,257,0,0
45626,407,4,0
45627,0,0,0
45628,237,0,0
45629,2237,2,63
45630,242,0,0
45631,393,1,0
45632,294,1,0
45633,472,0,0
45634,429,0,0
45635,690,0,0
45636,233,0,0
45637,311,0,0
45638,309,0,0
45639,590,0,0
45640,435,0,0
45641,0,0,0
45642,3054,7,23
45643,261,0,0
45644,641,3,1
45645,536,3,0
45646,693,1,3
45647,965,7,0
45648,270,0,0
45649,254,0,0
45650,514,0,0
45651,305,1,1
45652,446,2,3
45653,311,0,0
45654,0,0,0
45655,1672,0,5
45656,245,0,0
45657,257,0,0
45658,272,1,0
45659,265,0,0
45660,384,0,0
45661,238,0,0
45662,251,0,0
45663,260,0,0
45664,357,0,0
45665,310,0,0
45666,0,0,0
45667,280,0,0
45668,291,0,0
45669,275,0,0
45670,9,0,0
45671,409,0,1
45672,8,0,0
45673,244,0,0
45674,324,0,0
45675,317,0,0
45676,278,0,0
45677,289,0,0
45678,264,0,0
45679,345,0,0
45680,237,0,0
45681,303,0,0
45682,288,0,0
45683,633,0,0
45684,279,0,0
45685,301,0,0
45686,635,0,1
45687,439,0,4
45688,257,0,0
45689,619,3,0
45690,279,0,0
45691,592,0,0
45692,1161,0,0
45693,552,0,0
45694,363,0,0
45695,436,0,0
45696,280,0,0
45697,610,6,0
45698,503,0,0
45699,516,0,3
45700,311,1,0
45701,459,0,2
45702,1463,2,2
45703,349,0,1
45704,260,0,0
45705,517,1,1
45706,543,1,1
45707,430,0,0
45708,411,0,0
45709,377,0,0
45710,432,0,0
45711,0,0,0
45712,2062,3,13
45713,306,0,0
45714,372,0,0
45715,726,3,0
45716,260,0,0
45717,420,0,0
45718,369,2,1
45719,342,0,0
45720,450,1,1
45721,234,0,0
45722,279,0,0
45723,648,1,1
45724,313,1,0
45725,282,0,0
45726,1167,1,0
45727,294,0,0
45728,335,0,0
45729,373,0,0
45730,377,0,0
45731,262,0,0
45732,2104,0,3
45733,314,0,0
45734,328,0,0
45735,351,2,0
45736,308,0,0
45737,7882,0,0
45738,535,2,0
45739,275,0,0
45740,0,0,0
45741,237,0,0
45742,1176,0,0
45743,324,0,0
45744,267,1,0
45745,710,0,0
45746,232,0,0
45747,281,0,0
45748,6323,12,17
45749,292,0,0
45750,572,3,0
45751,468,2,0
45752,255,0,0
45753,294,0,0
45754,0,0,0
45755,438,2,0
45756,919,2,0
45757,414,1,0
45758,416,1,0
45759,231,0,0
45760,233,0,0
45761,260,0,0
45762,370,0,1
45763,746,1,0
45764,278,0,0
45765,349,0,0
45766,252,0,0
45767,254,0,0
45768,297,0,0
45769,302,1,0
45770,519,3,15
45771,426,0,0
45772,428,0,0
45773,390,1,0
45774,271,0,0
45775,2493,7,48
45776,281,0,0
45777,0,0,0
45778,1184,0,0
45779,1266,0,0
45780,313,0,0
45781,240,0,0
45782,245,0,0
45783,283,0,1
45784,355,0,0
45785,575,0,0
45786,260,0,0
45787,390,0,0
45788,1335,3,23
45789,398,1,1
45790,543,2,2
45791,8771,91,165
45792,0,0,0
45793,501,0,0
45794,20,1,0
45795,298,0,0
45796,250,0,0
45797,252,0,0
45798,362,0,0
45799,456,2,0
45800,283,0,0
45801,463,0,0
45802,463,4,0
45803,318,0,0
45804,283,0,0
45805,268,0,0
45806,253,1,0
45807,251,0,0
45808,422,0,0
45809,240,0,0
45810,479,0,0
45811,252,0,0
45812,273,0,0
45813,225,0,0
45814,244,0,0
45815,459,1,1
45816,363,0,0
45817,303,1,0
45818,222,0,0
45819,396,0,0
45820,245,0,0
45821,237,0,0
45822,425,0,0
45823,395,3,0
45824,1326,0,0
45825,865,0,0
45826,662,0,0
45827,801,0,0
45828,2257,9,5
45829,448,0,0
45830,285,0,0
45831,412,1,0
45832,0,0,0
45833,390,0,0
45834,726,0,0
45835,241,0,0
45836,956,1,1
45837,236,0,0
45838,896,2,3
45839,383,0,0
45840,246,0,0
45841,216,0,0
45842,0,0,0
45843,220,0,0
45844,213,0,0
45845,210,0,0
45846,213,0,0
45847,215,0,0
45848,312,0,0
45849,1130,0,0
45850,238,0,1
45851,1056,0,3
45852,359,0,0
45853,277,0,0
45854,317,0,0
45855,211,0,0
45856,442,0,0
45857,296,1,0
45858,398,0,0
45859,533,0,3
45860,222,0,0
45861,1176,0,0
45862,0,0,0
45863,456,4,1
45864,326,0,0
45865,330,1,1
45866,1032,1,0
45867,406,0,0
45868,417,0,0
45869,0,0,0
45870,304,0,0
45871,329,0,0
45872,564,0,0
45873,709,2,2
45874,333,0,0
45875,277,0,0
45876,253,0,0
45877,240,0,0
45878,0,0,0
45879,262,1,1
45880,249,0,0
45881,248,0,0
45882,242,0,0
45883,288,0,0
45884,0,0,0
45885,433,0,0
45886,699,0,0
45887,473,1,2
45888,228,0,0
45889,315,0,0
45890,367,0,0
45891,1312,0,0
45892,229,0,0
45893,218,0,0
45894,220,0,0
45895,230,0,0
45896,289,0,0
45897,251,0,0
45898,0,0,0
45899,349,0,0
45900,2984,1,0
45901,241,0,0
45902,0,0,0
45903,455,0,0
45904,333,2,0
45905,315,0,0
45906,223,0,0
45907,284,1,0
45908,265,0,0
45909,445,0,0
45910,329,0,1
45911,212,0,0
45912,224,0,0
45913,234,0,0
45914,259,0,0
45915,241,0,0
45916,324,0,0
45917,322,0,0
45918,313,1,0
45919,372,0,1
45920,486,2,0
45921,350,2,0
45922,370,0,0
45923,442,0,0
45924,353,0,0
45925,248,0,0
45926,364,0,0
45927,230,0,0
45928,265,0,0
45929,326,0,0
45930,307,0,0
45931,3048,36,2
45932,360,1,1
45933,580,1,0
45934,232,0,0
45935,420,0,0
45936,563,0,0
45937,235,0,0
45938,796,3,3
45939,320,0,0
45940,266,0,0
45941,294,0,0
45942,485,0,0
45943,232,0,0
45944,0,0,0
45945,368,0,0
45946,269,0,0
45947,459,0,0
45948,1078,4,13
45949,1185,5,14
45950,226,0,0
45951,255,1,0
45952,311,0,0
45953,363,1,0
45954,253,0,0
45955,236,0,0
45956,479,2,0
45957,426,0,1
45958,429,1,0
45959,250,0,0
45960,457,0,0
45961,264,1,0
45962,523,0,0
45963,0,0,0
45964,229,0,1
45965,349,0,0
45966,581,2,0
45967,367,0,0
45968,287,0,0
45969,286,2,0
45970,438,0,0
45971,1207,0,1
45972,0,0,0
45973,560,0,0
45974,715,0,1
45975,273,0,0
45976,267,0,0
45977,356,1,0
45978,402,0,0
45979,390,0,1
45980,0,0,0
45981,406,2,1
45982,362,0,0
45983,232,0,1
45984,234,0,0
45985,238,0,0
45986,0,0,0
45987,305,0,0
45988,99,0,1
45989,1189,0,0
45990,310,0,0
45991,350,0,0
45992,375,1,0
45993,248,0,0
45994,239,0,0
45995,1181,0,0
45996,278,0,0
45997,1614,0,1
45998,236,1,0
45999,312,1,0
46000,290,0,1
46001,0,0,0
46002,687,0,0
46003,213,0,0
46004,0,0,0
46005,243,0,0
46006,267,0,0
46007,233,0,0
46008,356,0,0
46009,310,0,0
46010,513,1,3
46011,288,1,0
46012,239,0,0
46013,1594,1,22
46014,423,1,0
46015,253,0,0
46016,255,0,0
46017,261,2,0
46018,217,0,0
46019,345,2,0
46020,215,0,0
46021,216,0,0
46022,1217,0,0
46023,216,0,0
46024,453,0,0
46025,0,0,0
46026,0,0,0
46027,235,0,0
46028,307,0,0
46029,227,0,0
46030,448,0,2
46031,221,0,0
46032,210,0,0
46033,17,1,0
46034,589,1,0
46035,211,0,0
46036,222,0,0
46037,274,0,0
46038,220,0,0
46039,245,0,0
46040,279,2,0
46041,274,1,0
46042,567,0,0
46043,327,0,0
46044,307,0,0
46045,375,1,1
46046,231,0,0
46047,436,0,0
46048,314,0,0
46049,279,0,0
46050,335,0,0
46051,222,0,0
46052,316,1,1
46053,266,0,0
46054,339,0,0
46055,324,0,0
46056,1223,0,2
46057,628,4,0
46058,0,0,0
46059,303,1,1
46060,492,2,1
46061,223,0,0
46062,823,0,0
46063,316,0,0
46064,278,0,0
46065,610,1,0
46066,291,0,0
46067,208,0,0
46068,0,0,0
46069,312,0,0
46070,234,0,0
46071,464,2,4
46072,198,0,0
46073,299,0,0
46074,335,0,0
46075,244,0,0
46076,268,0,0
46077,254,0,0
46078,302,0,0
46079,231,0,0
46080,227,0,0
46081,259,0,0
46082,467,2,0
46083,357,0,0
46084,213,0,0
46085,431,0,0
46086,1928,7,1
46087,291,0,0
46088,438,0,0
46089,291,0,0
46090,303,1,0
46091,369,0,0
46092,438,0,0
46093,244,0,0
46094,377,1,2
46095,245,0,0
46096,256,0,0
46097,271,0,0
46098,790,2,1
46099,254,0,0
46100,218,0,0
46101,249,0,0
46102,238,0,0
46103,241,0,0
46104,340,1,0
46105,396,0,0
46106,232,0,0
46107,284,0,0
46108,519,0,1
46109,265,1,0
46110,442,0,1
46111,238,0,0
46112,271,0,0
46113,422,0,4
46114,248,0,0
46115,314,0,0
46116,240,0,0
46117,397,0,0
46118,397,0,0
46119,284,0,0
46120,1056,0,18
46121,396,0,0
46122,259,0,0
46123,373,1,3
46124,440,0,0
46125,827,3,0
46126,922,0,0
46127,259,0,1
46128,266,0,0
46129,547,1,1
46130,268,0,0
46131,0,0,0
46132,286,0,0
46133,381,1,0
46134,288,0,0
46135,231,0,0
46136,306,0,0
46137,264,0,0
46138,297,0,0
46139,0,0,0
46140,520,0,0
46141,0,0,0
46142,262,0,0
46143,315,0,0
46144,326,0,0
46145,315,0,0
46146,661,0,0
46147,261,0,0
46148,236,0,0
46149,347,0,0
46150,471,1,0
46151,274,0,0
46152,400,0,0
46153,416,0,2
46154,299,0,0
46155,459,2,1
46156,415,0,0
46157,357,0,0
46158,283,0,0
46159,233,0,0
46160,261,0,0
46161,279,0,0
46162,260,0,0
46163,269,0,0
46164,305,0,0
46165,0,0,0
46166,677,0,10
46167,0,0,0
46168,234,0,0
46169,648,2,0
46170,420,1,0
46171,261,0,0
46172,276,0,1
46173,0,0,0
46174,506,2,0
46175,0,0,0
46176,262,0,0
46177,280,1,0
46178,387,0,1
46179,496,0,0
46180,0,1,0
46181,227,0,0
46182,509,0,0
46183,258,0,0
46184,343,0,0
46185,241,0,0
46186,549,2,1
46187,301,1,0
46188,878,0,0
46189,762,1,0
46190,506,0,0
46191,14769,1,2
46192,813,1,0
46193,405,0,0
46194,839,0,0
46195,653,0,0
46196,596,1,2
46197,343,0,0
46198,452,0,0
46199,713,0,0
46200,315,0,0
46201,858,0,2
46202,376,0,0
46203,265,0,0
46204,0,0,0
46205,288,0,0
46206,2158,1,3
46207,220,0,0
46208,227,0,0
46209,222,0,0
46210,262,0,0
46211,243,0,0
46212,485,0,0
46213,266,1,0
46214,239,0,0
46215,439,0,0
46216,431,0,1
46217,450,0,0
46218,549,0,0
46219,0,0,0
46220,0,0,0
46221,834,1,0
46222,0,0,0
46223,242,0,1
46224,240,0,0
46225,268,0,0
46226,448,1,0
46227,332,0,0
46228,328,0,0
46229,450,0,2
46230,1014,0,1
46231,319,1,0
46232,235,0,0
46233,598,1,0
46234,392,0,0
46235,259,0,0
46236,330,0,0
46237,547,0,0
46238,407,0,0
46239,291,0,0
46240,0,0,0
46241,279,0,0
46242,271,0,0
46243,331,0,0
46244,0,0,0
46245,564,0,0
46246,419,1,0
46247,223,0,0
46248,256,0,0
46249,330,0,0
46250,276,1,0
46251,564,0,0
46252,628,2,1
46253,402,1,0
46254,303,1,0
46255,317,0,0
46256,356,0,0
46257,255,0,0
46258,244,0,0
46259,255,0,0
46260,251,2,0
46261,246,1,0
46262,372,3,0
46263,787,0,1
46264,0,0,0
46265,251,0,0
46266,252,1,1
46267,354,0,0
46268,266,0,0
46269,305,0,0
46270,305,0,1
46271,0,0,0
46272,398,1,0
46273,1028,2,0
46274,788,2,0
46275,358,0,0
46276,613,24,17
46277,505,0,0
46278,426,0,2
46279,356,0,0
46280,258,0,0
46281,350,1,0
46282,392,0,0
46283,353,1,0
46284,879,2,0
46285,306,0,0
46286,359,0,0
46287,586,0,0
46288,245,0,0
46289,410,0,0
46290,468,0,0
46291,231,0,0
46292,223,0,0
46293,232,0,0
46294,271,0,0
46295,229,0,0
46296,0,0,0
46297,347,2,1
46298,1244,5,0
46299,304,1,0
46300,1465,141,8
46301,285,0,0
46302,440,0,1
46303,244,0,0
46304,276,1,0
46305,0,0,0
46306,397,0,0
46307,0,0,0
46308,591,5,2
46309,247,1,0
46310,270,0,0
46311,279,0,0
46312,5406,176,5
46313,270,0,0
46314,296,0,0
46315,430,0,0
46316,434,0,1
46317,443,0,1
46318,461,0,0
46319,234,0,0
46320,237,0,0
46321,272,0,0
46322,439,0,0
46323,395,0,1
46324,229,0,0
46325,248,0,0
46326,251,0,0
46327,304,0,0
46328,232,0,0
46329,269,0,0
46330,269,0,0
46331,267,0,0
46332,304,0,0
46333,854,1,2
46334,344,0,0
46335,314,0,0
46336,308,0,0
46337,1078,0,0
46338,408,0,0
46339,418,1,0
46340,262,0,0
46341,481,0,1
46342,34,0,0
46343,276,0,0
46344,263,0,0
46345,661,2,0
46346,0,0,0
46347,1068,3,6
46348,368,0,0
46349,250,0,0
46350,258,0,0
46351,297,0,0
46352,318,0,0
46353,0,0,0
46354,313,0,0
46355,269,0,0
46356,293,0,0
46357,316,0,0
46358,335,0,0
46359,393,0,0
46360,293,0,0
46361,225,0,0
46362,1296,0,1
46363,281,0,0
46364,555,0,0
46365,271,0,0
46366,343,1,1
46367,285,0,0
46368,227,0,0
46369,219,0,0
46370,250,0,0
46371,290,0,0
46372,1227,12,1
46373,502,0,0
46374,375,0,0
46375,363,0,1
46376,212,0,0
46377,0,0,0
46378,243,0,0
46379,296,0,0
46380,258,0,0
46381,270,0,0
46382,720,2,2
46383,223,0,0
46384,0,0,0
46385,573,0,0
46386,0,0,0
46387,268,0,0
46388,245,0,0
46389,233,0,0
46390,234,0,0
46391,0,0,0
46392,482,0,0
46393,261,0,0
46394,324,1,1
46395,331,0,0
46396,330,0,0
46397,750,0,0
46398,1507,6,3
46399,280,0,0
46400,263,0,0
46401,332,0,0
46402,321,0,0
46403,278,0,0
46404,973,2,0
46405,0,0,0
46406,0,0,0
46407,0,0,0
46408,262,0,0
46409,436,0,0
46410,317,0,0
46411,366,0,0
46412,0,0,0
46413,875,1,0
46414,326,0,0
46415,324,0,0
46416,0,0,0
46417,1829,1,0
46418,0,0,0
46419,12543,9,56
46420,382,0,0
46421,672,0,0
46422,250,0,0
46423,303,0,0
46424,2214,1,3
46425,869,1,0
46426,493,0,1
46427,0,0,0
46428,508,3,1
46429,240,0,0
46430,375,0,0
46431,307,0,0
46432,990,5,0
46433,280,0,0
46434,369,0,0
46435,610,0,0
46436,263,0,0
46437,268,0,0
46438,381,0,0
46439,457,1,0
46440,270,0,0
46441,19,0,0
46442,284,0,0
46443,205,0,0
46444,436,0,0
46445,342,0,0
46446,246,0,0
46447,237,0,0
46448,293,0,0
46449,303,0,0
46450,235,0,0
46451,294,1,0
46452,241,0,0
46453,301,1,0
46454,0,0,0
46455,351,0,0
46456,0,0,0
46457,390,0,0
46458,309,0,0
46459,253,0,0
46460,334,0,0
46461,247,0,0
46462,851,0,1
46463,261,0,0
46464,514,0,3
46465,303,0,0
46466,1199,5,2
46467,890,2,1
46468,293,0,0
46469,239,0,0
46470,471,0,0
46471,740,1,3
46472,282,0,0
46473,413,0,1
46474,336,0,0
46475,948,0,1
46476,0,0,0
46477,499,0,0
46478,381,0,0
46479,497,0,0
46480,0,0,0
46481,384,0,0
46482,337,0,0
46483,389,0,0
46484,874,1,0
46485,276,0,0
46486,339,0,1
46487,285,0,0
46488,247,0,0
46489,343,2,7
46490,310,0,0
46491,311,2,1
46492,369,1,0
46493,437,1,0
46494,560,2,4
46495,284,0,0
46496,372,0,0
46497,0,0,0
46498,371,0,0
46499,418,0,0
46500,383,2,3
46501,237,0,0
46502,0,0,0
46503,605,1,0
46504,247,0,0
46505,0,0,0
46506,3,0,0
46507,304,1,1
46508,293,0,0
46509,1718,9,2
46510,0,0,0
46511,1177,7,2
46512,1164,0,0
46513,0,0,0
46514,0,0,0
46515,279,0,0
46516,249,0,0
46517,259,0,0
46518,522,2,0
46519,0,0,0
46520,269,0,0
46521,216,0,0
46522,281,0,0
46523,296,0,0
46524,424,0,0
46525,301,0,0
46526,275,0,0
46527,245,0,0
46528,239,0,0
46529,241,0,0
46530,296,0,0
46531,1177,0,0
46532,314,0,0
46533,0,0,0
46534,435,2,0
46535,229,0,0
46536,314,0,0
46537,278,0,0
46538,318,1,0
46539,267,0,0
46540,246,1,0
46541,226,0,0
46542,0,0,0
46543,363,0,0
46544,249,0,0
46545,1242,0,4
46546,367,0,0
46547,998,1,0
46548,235,1,0
46549,252,0,0
46550,0,0,0
46551,298,0,0
46552,275,0,0
46553,0,0,0
46554,388,1,0
46555,332,0,0
46556,291,0,0
46557,0,0,0
46558,391,0,0
46559,257,0,0
46560,310,0,0
46561,1256,0,0
46562,472,2,1
46563,254,0,0
46564,2559,9,32
46565,228,0,0
46566,310,0,0
46567,381,0,0
46568,477,0,0
46569,231,0,0
46570,264,0,0
46571,0,0,0
46572,304,0,0
46573,0,0,0
46574,277,0,0
46575,0,0,0
46576,271,0,0
46577,349,0,0
46578,307,0,2
46579,280,0,0
46580,420,0,0
46581,626,2,0
46582,269,0,0
46583,0,0,0
46584,396,0,0
46585,247,0,0
46586,3093,9,9
46587,7399,15,2516
46588,393,0,0
46589,265,0,0
46590,249,0,0
46591,244,0,0
46592,310,0,0
46593,431,0,0
46594,256,0,0
46595,375,1,0
46596,335,0,0
46597,291,0,0
46598,584,0,0
46599,305,0,0
46600,783,0,0
46601,261,1,0
46602,264,0,0
46603,424,2,0
46604,298,0,0
46605,517,1,0
46606,247,0,0
46607,474,0,0
46608,291,0,0
46609,358,0,3
46610,296,0,0
46611,283,0,0
46612,256,0,0
46613,984,0,0
46614,282,0,0
46615,553,2,0
46616,238,0,0
46617,332,0,0
46618,307,0,0
46619,470,0,0
46620,314,0,0
46621,488,0,0
46622,516,2,1
46623,1227,2,3
46624,394,0,0
46625,252,0,0
46626,0,0,0
46627,258,0,0
46628,278,0,0
46629,357,0,0
46630,402,0,0
46631,387,1,0
46632,246,0,0
46633,242,1,0
46634,276,0,0
46635,469,2,0
46636,231,0,0
46637,247,0,0
46638,261,1,0
46639,279,0,0
46640,844,1,0
46641,279,0,0
46642,645,1,0
46643,270,0,0
46644,1348,0,0
46645,283,0,0
46646,268,0,0
46647,0,0,0
46648,0,0,0
46649,224,0,0
46650,0,0,0
46651,376,0,0
46652,1064,0,0
46653,273,0,0
46654,4814,24,4
46655,681,1,0
46656,0,0,0
46657,1431,7,5
46658,602,2,2
46659,1650,6,3
46660,272,0,0
46661,349,0,0
46662,0,1,0
46663,0,0,0
46664,365,0,0
46665,261,0,0
46666,246,0,0
46667,0,0,0
46668,251,0,0
46669,360,0,0
46670,324,2,0
46671,240,0,0
46672,1236,0,0
46673,314,0,0
46674,252,0,0
46675,324,0,0
46676,237,0,0
46677,248,0,0
46678,296,0,0
46679,1368,2,3
46680,0,0,0
46681,209,0,0
46682,299,1,0
46683,252,0,0
46684,458,0,0
46685,318,0,0
46686,6019,14,280
46687,319,0,0
46688,306,0,0
46689,284,0,0
46690,311,0,0
46691,261,1,0
46692,265,1,0
46693,362,0,0
46694,237,1,0
46695,20,0,0
46696,251,0,0
46697,252,0,0
46698,264,0,0
46699,287,0,0
46700,971,3,0
46701,311,0,0
46702,412,0,0
46703,260,0,0
46704,257,0,1
46705,478,2,0
46706,297,0,1
46707,0,0,0
46708,281,0,1
46709,325,0,1
46710,649,0,1
46711,307,1,0
46712,306,0,0
46713,262,0,0
46714,276,1,0
46715,293,2,0
46716,357,0,0
46717,260,0,0
46718,241,0,0
46719,231,0,0
46720,224,0,0
46721,335,0,0
46722,268,0,0
46723,342,0,0
46724,303,2,3
46725,178,0,0
46726,321,0,0
46727,249,0,0
46728,317,0,0
46729,314,0,0
46730,260,0,0
46731,434,0,0
46732,1149,0,0
46733,256,0,0
46734,270,0,0
46735,6,1,0
46736,471,0,0
46737,244,0,0
46738,222,0,0
46739,328,0,0
46740,313,0,0
46741,287,1,0
46742,369,0,0
46743,237,0,0
46744,377,0,0
46745,253,0,0
46746,254,0,0
46747,248,0,0
46748,262,0,0
46749,236,0,0
46750,444,1,0
46751,0,0,0
46752,286,0,0
46753,1537,3,20
46754,242,0,0
46755,290,0,0
46756,237,0,0
46757,578,0,0
46758,743,2,18
46759,327,1,0
46760,381,0,0
46761,300,0,0
46762,215,0,0
46763,252,0,0
46764,262,0,0
46765,234,0,0
46766,328,0,0
46767,902,2,7
46768,332,2,0
46769,270,0,0
46770,279,0,0
46771,255,0,0
46772,309,1,0
46773,284,1,0
46774,0,0,0
46775,284,0,0
46776,217,0,0
46777,410,0,0
46778,339,0,0
46779,349,0,0
46780,342,0,0
46781,0,0,0
46782,0,0,0
46783,340,0,0
46784,422,0,0
46785,0,0,0
46786,334,0,0
46787,369,2,0
46788,274,0,0
46789,0,0,0
46790,279,0,0
46791,246,0,0
46792,336,0,0
46793,1161,0,0
46794,1127,0,0
46795,1147,0,0
46796,301,0,0
46797,604,0,0
46798,395,0,0
46799,333,0,0
46800,377,1,0
46801,238,0,0
46802,407,0,2
46803,592,0,34
46804,0,0,0
46805,282,0,0
46806,286,0,0
46807,293,0,0
46808,257,0,0
46809,0,0,0
46810,4388,55,378
46811,0,0,0
46812,339,0,0
46813,244,0,0
46814,249,0,0
46815,254,0,0
46816,1205,0,0
46817,971,11,4
46818,150,1,0
46819,360,0,0
46820,0,0,0
46821,528,0,0
46822,786,1,3
46823,462,0,0
46824,366,1,0
46825,660,0,0
46826,641,0,0
