volume,volume_calc
511.0,509.0
187.0,187.0
12.0,11.0
91.0,91.0
135.0,135.0
144.0,144.0
20.0,20.0
18.0,18.0
86.0,86.0
312.0,312.0
158.0,152.0
67.0,67.0
128.0,128.0
102.0,102.0
42.0,42.0
382.0,382.0
716.0,716.0
107.0,107.0
656.0,656.0
68.0,68.0
668.0,668.0
137.0,136.0
164.0,164.0
390.0,388.0
73.0,71.0
158.0,158.0
304.0,304.0
22.0,22.0
89.0,89.0
523.0,523.0
184.0,180.0
46.0,46.0
113.0,112.0
228.0,228.0
1214.0,1198.0
46.0,46.0
6.0,5.0
528.0,528.0
1091.0,1091.0
116.0,116.0
244.0,244.0
570.0,570.0
48.0,48.0
1028.0,1028.0
234.0,234.0
146.0,146.0
996.0,996.0
108.0,108.0
304.0,296.0
279.0,279.0
236.0,236.0
48.0,46.0
834.0,834.0
104.0,104.0
96.0,96.0
52.0,50.0
124.0,124.0
254.0,252.0
156.0,156.0
310.0,310.0
6.0,4.0
1.0,1.0
930.0,928.0
646.0,646.0
865.0,865.0
76.0,76.0
14.0,14.0
146.0,140.0
781.0,781.0
338.0,338.0
221.0,221.0
546.0,546.0
217.0,211.0
61.0,61.0
83.0,83.0
220.0,220.0
181.0,181.0
34.0,34.0
249.0,249.0
194.0,191.0
351.0,351.0
42.0,40.0
84.0,84.0
180.0,180.0
409.0,409.0
52.0,52.0
24.0,24.0
362.0,362.0
310.0,310.0
492.0,492.0
13.0,13.0
92.0,90.0
449.0,449.0
236.0,232.0
56.0,56.0
60.0,60.0
174.0,174.0
31.0,31.0
295.0,295.0
1140.0,1140.0
82.0,82.0
11.0,11.0
100.0,98.0
649.0,643.0
252.0,252.0
789.0,789.0
32.0,32.0
152.0,150.0
22.0,22.0
600.0,594.0
460.0,460.0
286.0,286.0
573.0,573.0
216.0,90.0
134.0,132.0
500.0,482.0
72.0,60.0
428.0,428.0
64.0,62.0
178.0,174.0
134.0,128.0
438.0,438.0
666.0,666.0
412.0,412.0
214.0,214.0
478.0,478.0
214.0,214.0
284.0,284.0
674.0,672.0
76.0,76.0
121.0,121.0
324.0,324.0
12.0,12.0
224.0,224.0
101.0,101.0
143.0,143.0
33.0,32.0
184.0,184.0
946.0,946.0
109.0,109.0
121.0,121.0
72.0,72.0
46.0,44.0
548.0,544.0
453.0,449.0
23.0,23.0
250.0,250.0
470.0,470.0
182.0,180.0
48.0,48.0
28.0,28.0
395.0,395.0
560.0,560.0
38.0,38.0
376.0,368.0
347.0,347.0
78.0,78.0
652.0,652.0
64.0,64.0
54.0,50.0
48.0,48.0
78.0,78.0
48.0,48.0
148.0,148.0
8.0,8.0
0.0,0.0
178.0,178.0
128.0,128.0
242.0,242.0
284.0,284.0
572.0,570.0
100.0,98.0
1133.0,1133.0
355.0,355.0
126.0,126.0
150.0,150.0
184.0,182.0
342.0,342.0
220.0,218.0
236.0,236.0
49.0,49.0
200.0,194.0
330.0,330.0
48.0,48.0
60.0,60.0
154.0,154.0
36.0,28.0
517.0,517.0
740.0,740.0
316.0,314.0
697.0,697.0
316.0,316.0
433.0,433.0
292.0,292.0
72.0,68.0
56.0,55.0
22.0,22.0
54.0,50.0
140.0,138.0
570.0,570.0
174.0,174.0
291.0,291.0
8.0,8.0
182.0,182.0
134.0,134.0
36.0,36.0
262.0,262.0
196.0,186.0
136.0,136.0
88.0,88.0
564.0,564.0
590.0,590.0
12.0,8.0
542.0,542.0
64.0,64.0
135.0,135.0
148.0,146.0
354.0,352.0
251.0,251.0
376.0,372.0
199.0,199.0
468.0,468.0
42.0,42.0
396.0,396.0
393.0,393.0
355.0,351.0
225.0,225.0
347.0,347.0
28.0,28.0
162.0,162.0
297.0,297.0
396.0,396.0
11.0,11.0
14.0,12.0
136.0,136.0
36.0,36.0
377.0,377.0
26.0,26.0
1.0,1.0
4.0,4.0
131.0,131.0
54.0,52.0
431.0,431.0
356.0,356.0
322.0,320.0
1608.0,1608.0
238.0,238.0
602.0,600.0
226.0,226.0
739.0,739.0
81.0,81.0
10.0,10.0
10.0,10.0
211.0,211.0
297.0,297.0
110.0,110.0
430.0,420.0
1.0,1.0
166.0,166.0
30.0,30.0
30.0,30.0
52.0,52.0
38.0,38.0
96.0,96.0
328.0,328.0
250.0,250.0
862.0,862.0
593.0,591.0
20.0,20.0
440.0,440.0
167.0,167.0
68.0,66.0
554.0,554.0
18.0,18.0
223.0,223.0
174.0,174.0
36.0,36.0
33.0,33.0
211.0,211.0
839.0,839.0
512.0,512.0
975.0,975.0
163.0,163.0
0.0,0.0
611.0,611.0
238.0,238.0
110.0,110.0
44.0,44.0
40.0,40.0
62.0,62.0
40.0,40.0
482.0,482.0
164.0,164.0
15.0,15.0
390.0,388.0
166.0,166.0
70.0,70.0
140.0,138.0
742.0,738.0
370.0,370.0
36.0,36.0
161.0,161.0
376.0,376.0
126.0,124.0
76.0,76.0
54.0,54.0
62.0,62.0
700.0,700.0
30.0,30.0
12.0,12.0
10.0,10.0
584.0,584.0
530.0,520.0
899.0,875.0
198.0,198.0
1248.0,1232.0
470.0,469.0
78.0,78.0
190.0,186.0
392.0,392.0
4.0,2.0
132.0,132.0
2.0,2.0
323.0,323.0
746.0,338.0
4.0,4.0
150.0,150.0
28.0,28.0
940.0,924.0
22.0,22.0
462.0,462.0
10.0,5.0
208.0,207.0
266.0,262.0
8.0,8.0
412.0,408.0
66.0,40.0
60.0,60.0
174.0,172.0
39.0,39.0
194.0,194.0
240.0,236.0
77.0,77.0
223.0,223.0
472.0,472.0
66.0,66.0
176.0,176.0
138.0,136.0
0.0,0.0
81.0,81.0
24.0,24.0
98.0,98.0
186.0,182.0
288.0,288.0
655.0,655.0
142.0,142.0
136.0,130.0
72.0,72.0
184.0,174.0
0.0,0.0
62.0,62.0
482.0,482.0
238.0,238.0
40.0,38.0
0.0,0.0
159.0,159.0
144.0,144.0
32.0,32.0
21.0,20.0
12.0,11.0
195.0,194.0
104.0,104.0
98.0,98.0
291.0,291.0
121.0,121.0
10.0,10.0
584.0,584.0
321.0,321.0
420.0,420.0
321.0,321.0
16.0,16.0
117.0,117.0
30.0,30.0
66.0,66.0
50.0,50.0
50.0,50.0
146.0,146.0
142.0,142.0
30.0,30.0
4.0,4.0
721.0,721.0
702.0,698.0
745.0,745.0
242.0,242.0
69.0,61.0
722.0,720.0
93.0,93.0
92.0,92.0
96.0,96.0
1.0,1.0
55.0,55.0
94.0,94.0
76.0,76.0
290.0,290.0
526.0,524.0
351.0,351.0
76.0,72.0
530.0,530.0
805.0,805.0
634.0,634.0
170.0,170.0
227.0,227.0
92.0,92.0
43.0,43.0
8.0,6.0
402.0,402.0
2.0,1.0
854.0,488.0
273.0,272.0
278.0,278.0
124.0,124.0
58.0,56.0
2.0,2.0
206.0,206.0
488.0,486.0
924.0,870.0
616.0,614.0
98.0,98.0
163.0,160.0
24.0,24.0
134.0,134.0
77.0,77.0
76.0,75.0
510.0,486.0
120.0,114.0
147.0,147.0
250.0,248.0
304.0,304.0
56.0,56.0
372.0,372.0
56.0,56.0
24.0,24.0
265.0,265.0
68.0,68.0
376.0,376.0
128.0,128.0
78.0,78.0
36.0,36.0
199.0,189.0
298.0,298.0
68.0,68.0
12.0,8.0
199.0,199.0
125.0,124.0
274.0,268.0
1255.0,1255.0
47.0,47.0
366.0,366.0
560.0,552.0
9.0,9.0
92.0,92.0
238.0,238.0
282.0,282.0
266.0,262.0
550.0,550.0
360.0,360.0
56.0,54.0
144.0,142.0
2.0,2.0
44.0,44.0
154.0,154.0
21.0,21.0
406.0,406.0
92.0,92.0
622.0,622.0
412.0,410.0
161.0,161.0
383.0,383.0
58.0,58.0
292.0,290.0
52.0,50.0
16.0,16.0
16.0,14.0
132.0,126.0
493.0,493.0
285.0,285.0
26.0,26.0
174.0,174.0
7.0,5.0
202.0,202.0
159.0,159.0
24.0,14.0
108.0,108.0
380.0,378.0
106.0,105.0
43.0,43.0
74.0,74.0
32.0,32.0
1455.0,1452.0
74.0,74.0
174.0,158.0
56.0,56.0
32.0,32.0
171.0,171.0
126.0,126.0
216.0,216.0
404.0,404.0
62.0,62.0
42.0,42.0
290.0,290.0
71.0,71.0
110.0,110.0
328.0,328.0
285.0,285.0
196.0,196.0
32.0,28.0
104.0,104.0
172.0,172.0
301.0,301.0
142.0,142.0
9.0,9.0
88.0,86.0
124.0,124.0
725.0,725.0
140.0,140.0
2.0,2.0
80.0,80.0
598.0,592.0
352.0,352.0
410.0,410.0
32.0,32.0
71.0,71.0
388.0,388.0
6.0,6.0
430.0,430.0
69.0,69.0
916.0,904.0
234.0,234.0
332.0,332.0
196.0,196.0
271.0,271.0
68.0,68.0
291.0,291.0
221.0,221.0
536.0,532.0
4.0,4.0
768.0,764.0
744.0,736.0
202.0,202.0
90.0,90.0
428.0,428.0
12.0,12.0
135.0,135.0
65.0,65.0
130.0,124.0
333.0,333.0
822.0,814.0
366.0,366.0
274.0,274.0
113.0,113.0
20.0,20.0
420.0,420.0
164.0,164.0
472.0,472.0
9.0,9.0
1431.0,1413.0
36.0,36.0
170.0,170.0
88.0,64.0
98.0,98.0
156.0,156.0
144.0,136.0
8.0,8.0
145.0,145.0
402.0,402.0
442.0,440.0
13.0,13.0
475.0,475.0
32.0,30.0
110.0,106.0
122.0,121.0
24.0,24.0
56.0,56.0
484.0,482.0
652.0,650.0
40.0,40.0
62.0,62.0
370.0,370.0
342.0,342.0
32.0,32.0
22.0,22.0
580.0,580.0
641.0,641.0
40.0,40.0
6.0,6.0
372.0,372.0
18.0,18.0
1295.0,1295.0
34.0,34.0
236.0,236.0
12.0,12.0
250.0,250.0
777.0,777.0
14.0,14.0
0.0,0.0
415.0,415.0
80.0,80.0
120.0,118.0
6.0,6.0
54.0,54.0
132.0,130.0
370.0,364.0
64.0,62.0
149.0,149.0
25.0,25.0
42.0,41.0
86.0,86.0
374.0,374.0
660.0,649.0
71.0,71.0
114.0,114.0
118.0,109.0
98.0,98.0
76.0,76.0
331.0,331.0
34.0,34.0
196.0,192.0
50.0,50.0
368.0,366.0
1254.0,1246.0
98.0,98.0
173.0,172.0
533.0,533.0
150.0,150.0
224.0,224.0
604.0,594.0
227.0,227.0
302.0,302.0
200.0,194.0
240.0,240.0
48.0,47.0
1037.0,1037.0
1140.0,1140.0
12.0,12.0
272.0,272.0
156.0,156.0
98.0,98.0
295.0,295.0
586.0,586.0
90.0,90.0
245.0,245.0
844.0,844.0
1233.0,1233.0
100.0,99.0
698.0,698.0
16.0,16.0
354.0,354.0
308.0,302.0
37.0,36.0
115.0,115.0
227.0,227.0
241.0,241.0
163.0,163.0
374.0,374.0
46.0,46.0
61.0,61.0
269.0,269.0
219.0,219.0
13.0,13.0
397.0,397.0
146.0,146.0
1460.0,1451.0
1196.0,1188.0
166.0,166.0
91.0,91.0
253.0,253.0
17.0,16.0
518.0,516.0
50.0,48.0
85.0,83.0
192.0,192.0
126.0,114.0
30.0,30.0
284.0,284.0
166.0,164.0
145.0,142.0
120.0,120.0
239.0,238.0
162.0,162.0
176.0,176.0
233.0,233.0
8.0,8.0
2.0,2.0
1114.0,1112.0
597.0,597.0
138.0,138.0
184.0,184.0
372.0,372.0
27.0,27.0
32.0,32.0
28.0,28.0
372.0,372.0
5.0,5.0
315.0,315.0
42.0,42.0
160.0,160.0
32.0,32.0
871.0,871.0
71.0,71.0
184.0,182.0
277.0,277.0
33.0,33.0
4.0,4.0
768.0,764.0
124.0,124.0
1.0,1.0
18.0,18.0
229.0,229.0
94.0,94.0
108.0,108.0
650.0,650.0
72.0,72.0
1.0,1.0
283.0,283.0
96.0,96.0
181.0,181.0
63.0,62.0
363.0,363.0
38.0,38.0
167.0,167.0
1257.0,1257.0
535.0,531.0
78.0,78.0
210.0,208.0
70.0,70.0
334.0,334.0
34.0,34.0
185.0,185.0
120.0,120.0
142.0,142.0
664.0,662.0
70.0,70.0
174.0,174.0
232.0,230.0
48.0,48.0
6.0,6.0
10.0,10.0
306.0,306.0
308.0,308.0
120.0,120.0
58.0,58.0
86.0,86.0
269.0,268.0
152.0,152.0
530.0,530.0
322.0,316.0
372.0,372.0
58.0,58.0
41.0,40.0
371.0,371.0
930.0,926.0
79.0,77.0
7.0,7.0
116.0,116.0
40.0,40.0
216.0,216.0
345.0,343.0
366.0,360.0
81.0,79.0
232.0,232.0
1006.0,1000.0
577.0,577.0
64.0,64.0
107.0,107.0
214.0,214.0
128.0,128.0
286.0,286.0
6.0,6.0
176.0,176.0
122.0,122.0
30.0,29.0
482.0,480.0
347.0,347.0
236.0,236.0
998.0,998.0
354.0,354.0
662.0,662.0
708.0,708.0
54.0,54.0
126.0,126.0
30.0,30.0
278.0,278.0
258.0,258.0
394.0,394.0
214.0,204.0
36.0,36.0
28.0,27.0
414.0,410.0
247.0,247.0
514.0,510.0
3.0,2.0
310.0,310.0
444.0,444.0
12.0,12.0
323.0,323.0
126.0,126.0
80.0,80.0
197.0,197.0
118.0,118.0
354.0,332.0
180.0,180.0
268.0,268.0
210.0,206.0
144.0,144.0
122.0,122.0
8.0,8.0
32.0,32.0
218.0,218.0
140.0,140.0
396.0,396.0
126.0,126.0
558.0,558.0
901.0,901.0
596.0,588.0
396.0,396.0
68.0,68.0
252.0,252.0
202.0,202.0
100.0,100.0
426.0,426.0
165.0,164.0
936.0,936.0
28.0,28.0
26.0,26.0
70.0,70.0
14.0,14.0
166.0,164.0
28.0,28.0
324.0,302.0
264.0,264.0
150.0,150.0
2069.0,2057.0
13.0,13.0
438.0,438.0
205.0,204.0
517.0,517.0
404.0,404.0
44.0,44.0
504.0,504.0
420.0,420.0
880.0,880.0
56.0,56.0
802.0,800.0
104.0,100.0
530.0,528.0
76.0,76.0
124.0,124.0
71.0,71.0
200.0,200.0
175.0,166.0
52.0,52.0
253.0,253.0
124.0,124.0
112.0,112.0
88.0,88.0
194.0,194.0
122.0,120.0
496.0,490.0
68.0,68.0
11.0,11.0
85.0,85.0
393.0,393.0
328.0,328.0
526.0,526.0
176.0,160.0
19.0,19.0
38.0,38.0
78.0,78.0
303.0,303.0
800.0,800.0
82.0,82.0
756.0,750.0
206.0,206.0
0.0,0.0
108.0,106.0
224.0,224.0
120.0,120.0
39.0,39.0
211.0,211.0
212.0,212.0
194.0,194.0
17.0,17.0
8.0,8.0
74.0,74.0
85.0,85.0
302.0,302.0
18.0,16.0
26.0,24.0
306.0,306.0
120.0,120.0
132.0,132.0
90.0,90.0
1.0,1.0
54.0,54.0
206.0,206.0
54.0,52.0
86.0,84.0
38.0,38.0
201.0,201.0
419.0,419.0
57.0,57.0
126.0,124.0
66.0,66.0
19.0,19.0
107.0,107.0
419.0,418.0
178.0,178.0
316.0,316.0
407.0,406.0
127.0,127.0
225.0,225.0
22.0,22.0
17.0,17.0
4.0,4.0
18.0,18.0
144.0,144.0
102.0,102.0
46.0,46.0
114.0,114.0
2.0,2.0
274.0,274.0
179.0,179.0
182.0,182.0
784.0,784.0
434.0,434.0
223.0,223.0
203.0,203.0
424.0,424.0
26.0,26.0
54.0,54.0
188.0,188.0
327.0,327.0
84.0,82.0
414.0,414.0
293.0,293.0
140.0,140.0
144.0,130.0
179.0,179.0
12.0,12.0
268.0,266.0
21.0,21.0
444.0,444.0
824.0,792.0
18.0,18.0
1078.0,1070.0
231.0,231.0
116.0,116.0
32.0,32.0
212.0,208.0
46.0,44.0
84.0,84.0
238.0,238.0
44.0,44.0
116.0,116.0
180.0,180.0
78.0,78.0
172.0,172.0
40.0,40.0
66.0,66.0
14.0,12.0
280.0,280.0
208.0,208.0
251.0,251.0
214.0,214.0
40.0,40.0
38.0,38.0
60.0,51.0
385.0,385.0
42.0,41.0
450.0,450.0
50.0,50.0
474.0,474.0
272.0,272.0
266.0,266.0
288.0,288.0
152.0,152.0
86.0,84.0
20.0,16.0
128.0,128.0
3.0,3.0
567.0,567.0
336.0,336.0
330.0,330.0
590.0,590.0
218.0,218.0
140.0,140.0
228.0,228.0
38.0,38.0
0.0,0.0
96.0,96.0
256.0,256.0
5.0,5.0
91.0,91.0
572.0,572.0
90.0,90.0
128.0,128.0
792.0,792.0
236.0,232.0
370.0,370.0
524.0,524.0
10.0,8.0
206.0,206.0
476.0,476.0
44.0,42.0
332.0,330.0
720.0,720.0
938.0,930.0
28.0,28.0
182.0,182.0
54.0,54.0
598.0,598.0
72.0,72.0
64.0,64.0
362.0,362.0
223.0,223.0
124.0,124.0
42.0,40.0
688.0,686.0
337.0,337.0
26.0,26.0
176.0,176.0
578.0,576.0
0.0,0.0
49.0,49.0
110.0,110.0
271.0,268.0
208.0,208.0
202.0,202.0
2.0,2.0
267.0,267.0
166.0,166.0
82.0,82.0
0.0,0.0
80.0,74.0
335.0,332.0
36.0,36.0
122.0,122.0
273.0,273.0
320.0,320.0
734.0,734.0
130.0,130.0
1142.0,1142.0
362.0,362.0
684.0,674.0
334.0,334.0
436.0,430.0
76.0,76.0
20.0,20.0
56.0,56.0
1112.0,1112.0
30.0,30.0
235.0,235.0
128.0,128.0
226.0,226.0
354.0,354.0
100.0,98.0
806.0,806.0
301.0,301.0
186.0,186.0
168.0,168.0
104.0,99.0
96.0,96.0
650.0,650.0
57.0,57.0
691.0,691.0
2.0,2.0
74.0,74.0
58.0,56.0
212.0,212.0
66.0,66.0
245.0,245.0
32.0,32.0
320.0,317.0
510.0,506.0
128.0,128.0
84.0,84.0
406.0,406.0
410.0,410.0
36.0,36.0
44.0,38.0
0.0,0.0
652.0,650.0
154.0,152.0
203.0,203.0
10.0,10.0
392.0,392.0
14.0,14.0
251.0,251.0
6.0,6.0
538.0,538.0
11.0,11.0
30.0,30.0
10.0,10.0
232.0,232.0
0.0,0.0
40.0,40.0
696.0,696.0
48.0,48.0
34.0,34.0
328.0,328.0
624.0,604.0
2.0,2.0
64.0,64.0
112.0,112.0
190.0,184.0
948.0,924.0
673.0,673.0
1134.0,1130.0
306.0,306.0
620.0,618.0
156.0,154.0
616.0,616.0
346.0,346.0
36.0,36.0
90.0,90.0
108.0,108.0
74.0,68.0
918.0,917.0
22.0,22.0
379.0,379.0
532.0,532.0
154.0,154.0
456.0,456.0
848.0,846.0
64.0,64.0
71.0,70.0
171.0,171.0
450.0,448.0
654.0,654.0
56.0,56.0
266.0,266.0
506.0,276.0
13.0,13.0
18.0,18.0
11.0,11.0
92.0,92.0
16.0,16.0
72.0,72.0
195.0,195.0
130.0,130.0
292.0,292.0
1104.0,1090.0
186.0,180.0
311.0,311.0
178.0,178.0
106.0,106.0
272.0,272.0
0.0,0.0
303.0,303.0
112.0,112.0
378.0,374.0
4.0,4.0
12.0,12.0
716.0,714.0
2.0,2.0
76.0,76.0
124.0,124.0
180.0,176.0
198.0,198.0
400.0,400.0
63.0,63.0
26.0,26.0
103.0,100.0
333.0,333.0
142.0,142.0
50.0,50.0
202.0,202.0
344.0,344.0
30.0,30.0
0.0,0.0
150.0,146.0
0.0,0.0
0.0,0.0
202.0,202.0
630.0,630.0
402.0,402.0
276.0,276.0
947.0,947.0
194.0,194.0
1000.0,986.0
814.0,812.0
32.0,24.0
34.0,34.0
880.0,880.0
146.0,142.0
276.0,276.0
12.0,10.0
450.0,436.0
232.0,232.0
0.0,0.0
206.0,206.0
806.0,790.0
628.0,624.0
26.0,26.0
138.0,138.0
41.0,41.0
63.0,63.0
112.0,112.0
54.0,54.0
20.0,20.0
0.0,0.0
81.0,79.0
50.0,50.0
19.0,19.0
544.0,542.0
152.0,152.0
432.0,432.0
22.0,22.0
1161.0,1161.0
198.0,198.0
188.0,188.0
44.0,44.0
120.0,118.0
346.0,341.0
22.0,22.0
56.0,56.0
368.0,366.0
148.0,148.0
72.0,70.0
4260.0,550.0
208.0,208.0
40.0,40.0
134.0,128.0
40.0,40.0
26.0,26.0
20.0,20.0
637.0,637.0
102.0,102.0
412.0,412.0
336.0,336.0
10.0,10.0
160.0,160.0
19.0,19.0
270.0,270.0
88.0,88.0
6.0,6.0
334.0,334.0
314.0,314.0
205.0,205.0
16.0,16.0
226.0,226.0
270.0,269.0
376.0,376.0
794.0,782.0
332.0,332.0
214.0,214.0
82.0,80.0
26.0,26.0
184.0,184.0
596.0,596.0
3.0,3.0
388.0,388.0
14.0,14.0
119.0,118.0
498.0,498.0
38.0,38.0
36.0,36.0
156.0,156.0
214.0,214.0
10.0,10.0
325.0,325.0
26.0,26.0
846.0,828.0
636.0,636.0
440.0,440.0
222.0,222.0
84.0,84.0
376.0,372.0
52.0,52.0
206.0,206.0
76.0,76.0
406.0,406.0
36.0,36.0
106.0,106.0
124.0,124.0
76.0,76.0
116.0,112.0
592.0,592.0
86.0,86.0
224.0,224.0
200.0,196.0
738.0,728.0
38.0,38.0
108.0,108.0
237.0,237.0
172.0,172.0
1142.0,1140.0
735.0,735.0
48.0,48.0
420.0,420.0
312.0,312.0
40.0,40.0
426.0,426.0
132.0,132.0
420.0,420.0
228.0,228.0
51.0,51.0
2.0,2.0
1086.0,1050.0
314.0,312.0
272.0,270.0
156.0,154.0
20.0,16.0
173.0,173.0
387.0,387.0
72.0,72.0
150.0,150.0
28.0,28.0
43.0,43.0
170.0,168.0
915.0,915.0
130.0,130.0
41.0,41.0
714.0,714.0
252.0,252.0
550.0,550.0
152.0,152.0
24.0,24.0
58.0,58.0
118.0,118.0
129.0,129.0
166.0,166.0
435.0,435.0
6.0,4.0
382.0,382.0
196.0,190.0
12.0,12.0
144.0,144.0
824.0,814.0
278.0,277.0
42.0,42.0
373.0,373.0
722.0,720.0
15.0,15.0
214.0,214.0
76.0,76.0
264.0,264.0
265.0,265.0
24.0,12.0
378.0,378.0
50.0,46.0
3.0,3.0
242.0,242.0
76.0,76.0
32.0,32.0
227.0,221.0
128.0,126.0
44.0,44.0
470.0,470.0
2.0,2.0
404.0,404.0
124.0,122.0
1054.0,1054.0
310.0,310.0
78.0,78.0
50.0,50.0
144.0,144.0
592.0,588.0
114.0,114.0
17.0,17.0
338.0,336.0
801.0,801.0
166.0,166.0
110.0,110.0
198.0,198.0
16.0,16.0
517.0,513.0
215.0,215.0
104.0,102.0
2.0,2.0
128.0,126.0
142.0,142.0
384.0,384.0
240.0,240.0
17.0,17.0
54.0,54.0
79.0,78.0
98.0,98.0
229.0,228.0
0.0,0.0
248.0,248.0
98.0,98.0
124.0,124.0
458.0,458.0
14.0,14.0
148.0,148.0
1434.0,1434.0
661.0,661.0
120.0,90.0
482.0,476.0
648.0,648.0
158.0,158.0
172.0,172.0
196.0,192.0
66.0,66.0
18.0,17.0
26.0,26.0
239.0,239.0
0.0,0.0
142.0,142.0
103.0,102.0
14.0,14.0
468.0,468.0
40.0,34.0
663.0,663.0
218.0,218.0
477.0,477.0
220.0,220.0
879.0,867.0
20.0,18.0
110.0,110.0
253.0,252.0
60.0,60.0
274.0,274.0
26.0,24.0
376.0,376.0
56.0,56.0
258.0,258.0
205.0,205.0
28.0,28.0
112.0,112.0
731.0,731.0
254.0,254.0
162.0,162.0
104.0,102.0
288.0,287.0
117.0,117.0
398.0,398.0
1490.0,1488.0
137.0,137.0
438.0,438.0
157.0,157.0
48.0,48.0
224.0,224.0
3.0,3.0
672.0,670.0
242.0,242.0
232.0,232.0
13.0,13.0
248.0,248.0
30.0,29.0
647.0,647.0
288.0,276.0
302.0,302.0
504.0,504.0
82.0,82.0
402.0,402.0
424.0,424.0
270.0,268.0
162.0,162.0
30.0,30.0
115.0,115.0
176.0,174.0
188.0,188.0
393.0,392.0
274.0,274.0
292.0,292.0
270.0,270.0
32.0,32.0
182.0,180.0
118.0,118.0
280.0,280.0
64.0,64.0
152.0,152.0
116.0,116.0
44.0,44.0
976.0,956.0
95.0,86.0
368.0,368.0
58.0,56.0
96.0,96.0
952.0,952.0
182.0,182.0
76.0,76.0
0.0,0.0
48.0,46.0
794.0,794.0
320.0,318.0
480.0,470.0
114.0,114.0
914.0,894.0
109.0,109.0
28.0,28.0
42.0,42.0
171.0,171.0
48.0,48.0
108.0,105.0
1002.0,1002.0
336.0,332.0
14.0,12.0
358.0,358.0
45.0,45.0
505.0,505.0
194.0,194.0
128.0,128.0
884.0,884.0
482.0,482.0
31.0,31.0
454.0,454.0
363.0,363.0
632.0,628.0
392.0,392.0
132.0,132.0
152.0,150.0
3.0,3.0
30.0,30.0
62.0,62.0
20.0,20.0
82.0,82.0
254.0,250.0
420.0,414.0
930.0,920.0
216.0,216.0
154.0,154.0
91.0,91.0
250.0,250.0
100.0,100.0
21.0,21.0
246.0,244.0
47.0,47.0
808.0,794.0
72.0,72.0
322.0,320.0
11.0,11.0
16.0,16.0
0.0,0.0
375.0,375.0
412.0,412.0
166.0,164.0
44.0,44.0
90.0,90.0
79.0,79.0
106.0,104.0
570.0,570.0
65.0,65.0
46.0,46.0
12.0,12.0
40.0,40.0
0.0,0.0
90.0,90.0
180.0,180.0
453.0,453.0
42.0,42.0
58.0,58.0
446.0,436.0
1102.0,1102.0
338.0,338.0
32.0,32.0
142.0,142.0
68.0,68.0
76.0,76.0
14.0,8.0
31.0,31.0
443.0,443.0
34.0,32.0
366.0,366.0
170.0,170.0
23.0,22.0
794.0,788.0
94.0,92.0
344.0,344.0
230.0,230.0
46.0,46.0
445.0,445.0
258.0,258.0
597.0,592.0
136.0,136.0
412.0,412.0
177.0,177.0
442.0,437.0
48.0,48.0
444.0,442.0
148.0,146.0
116.0,112.0
66.0,66.0
952.0,942.0
378.0,378.0
214.0,214.0
58.0,58.0
235.0,235.0
84.0,84.0
34.0,34.0
186.0,186.0
230.0,230.0
256.0,256.0
156.0,156.0
60.0,60.0
828.0,822.0
42.0,42.0
366.0,366.0
46.0,42.0
86.0,86.0
83.0,83.0
70.0,70.0
793.0,790.0
120.0,120.0
337.0,337.0
74.0,72.0
148.0,146.0
61.0,61.0
258.0,258.0
610.0,600.0
38.0,36.0
406.0,212.0
1686.0,1677.0
405.0,405.0
394.0,391.0
638.0,638.0
758.0,758.0
8.0,8.0
119.0,118.0
24.0,23.0
262.0,238.0
192.0,192.0
56.0,56.0
28.0,28.0
51.0,51.0
974.0,950.0
84.0,84.0
17.0,17.0
320.0,318.0
378.0,370.0
116.0,116.0
131.0,131.0
630.0,630.0
404.0,402.0
58.0,54.0
232.0,232.0
44.0,44.0
282.0,282.0
135.0,135.0
10.0,8.0
18.0,18.0
272.0,270.0
550.0,550.0
1921.0,1920.0
24.0,24.0
132.0,132.0
40.0,40.0
212.0,212.0
28.0,28.0
72.0,72.0
140.0,140.0
52.0,51.0
156.0,156.0
12.0,10.0
14.0,14.0
536.0,532.0
306.0,306.0
121.0,121.0
74.0,74.0
161.0,161.0
464.0,464.0
270.0,270.0
156.0,156.0
226.0,226.0
215.0,215.0
378.0,378.0
346.0,344.0
168.0,168.0
5.0,5.0
772.0,772.0
675.0,675.0
84.0,82.0
248.0,248.0
61.0,61.0
166.0,162.0
214.0,212.0
939.0,923.0
82.0,82.0
94.0,80.0
34.0,34.0
302.0,302.0
486.0,480.0
326.0,326.0
49.0,49.0
1039.0,1039.0
428.0,428.0
318.0,318.0
475.0,470.0
14.0,14.0
0.0,0.0
30.0,30.0
10.0,10.0
56.0,56.0
82.0,82.0
14.0,12.0
458.0,458.0
178.0,178.0
488.0,486.0
538.0,536.0
74.0,74.0
392.0,392.0
110.0,108.0
16.0,16.0
50.0,50.0
226.0,226.0
250.0,246.0
334.0,334.0
232.0,232.0
120.0,120.0
88.0,88.0
118.0,116.0
251.0,251.0
414.0,414.0
118.0,118.0
31.0,31.0
166.0,166.0
248.0,248.0
128.0,128.0
21.0,21.0
378.0,378.0
44.0,38.0
54.0,54.0
415.0,415.0
190.0,190.0
101.0,101.0
61.0,61.0
88.0,86.0
12.0,12.0
38.0,38.0
392.0,391.0
160.0,156.0
64.0,64.0
56.0,56.0
74.0,74.0
5.0,5.0
92.0,91.0
38.0,38.0
